smiles,DockingScore
C#Cc1cccc(c1)S(=O)(=O)N,-7.322717666625977
Oc1nc2c(s1)cc(c(n2)C)c1ccncc1,-7.322504043579102
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1nnc2c1ncnc2[S-],-7.322440147399902
CCc1cccc2c1nc(Cc1ccc(cc1)Cl)c(c2C(=O)[O-])O,-7.322209358215332
C=CCc1ccc(c(c1)c1cc(ccc1O)C(=O)[O-])O,-7.321796894073486
Clc1ccc(cc1)C(Cc1nc(N)[nH]c(=O)c1Br)O,-7.321557998657227
Cc1ccc(cc1)C(c1nc2CCCc2cc1C)O,-7.321510314941406
Clc1ccc2c(c1)ncnc2O,-7.321416854858398
CCC(=O)c1c(O)cc(cc1O)O,-7.321361541748047
Cc1cc(SCC(=O)c2cccc(c2)[N+](=O)[O-])nc(n1)O,-7.321229934692383
Oc1ccc2c(c1)occc2=O,-7.321003913879394
Cc1ccc(c(c1)O)c1nnc(o1)SCc1cccc(c1)Cl,-7.3209943771362305
C=CCNC(=O)N(CC1COc2c(O1)cccc2)O,-7.320935249328613
Oc1ccc(cc1)N1C(=O)CSC1c1ccc(c(c1)O)O,-7.320485115051269
O=C1CC(CC(=O)N1)CC(C1CCCC(C1O)C)O,-7.319450855255127
ONC(=O)CSc1nccn1c1ccc(cc1)OC,-7.319412231445312
Oc1ccnc2c1cccc2,-7.319266319274902
Oc1ccc(cc1)C1C[NH+](C)CCc2c1cc(O)c(c2F)O,-7.3184051513671875
COc1cccc(c1C(=O)/C=C/c1ccco1)O,-7.318138122558594
O=C(c1ccccc1)NCc1c(O)ccc2c1cccc2,-7.318108081817627
CN1CC[NH+](CC1)Cc1cc(C[NH2+]C2(CCCC2)c2ccccc2F)ccc1O,-7.317512035369873
O=C1OC2CC3[C@](C4[C@]2(C(=C(C)CC4)C1O)C)(C)C=CC(=O)C3(C)C,-7.317230701446533
Fc1cc(ccc1O)c1ccc2c(c1)[nH]nc2,-7.317198753356934
COC(=O)NCCOC(=O)N(c1ccc(cc1)Br)O,-7.317138195037842
OC(c1ccccc1)/C=C/C(=O)[O-],-7.316767692565918
OC1Oc2c(C1O)c1-c3ccc(c(c3CCc1cc2C)C)O,-7.31672191619873
Oc1nc(C)c(c(n1)O)NC(=O)c1ccccc1C,-7.316537857055664
Oc1ccc2c(c1)C(=O)CC(O2)C12CC3CC(C1)CC(C2)C3,-7.316484451293945
O=C1CCC=C1C(c1ccc2c(c1)OCO2)O,-7.316447734832764
Clc1cc(Cl)c(c(c1)C(=O)Nc1ccc(c(c1)Cl)O)O,-7.316250801086426
C[C@@H]1CCC2=C(C1)c1ccc(cc1OC2(C)C)O,-7.316192626953125
OCc1ccc(cc1)c1cc(Br)c(c(c1)Br)[O-],-7.316071033477783
[O-]C(=O)CC(CC(=O)[O-])(O)C,-7.316009044647217
N#Cc1ccc(c(c1)Cl)C/N=C/1\C(=C(\C1=N/C(C)(C)C)O)O,-7.315861225128174
OCc1nnn(c1)c1ccc(cc1)F,-7.315561771392822
ONC(=O)c1sc2c(c1)scc2,-7.315476417541504
CCC(OC(=O)c1cnc2c(c1O)cc(cc2)CC)CC,-7.315389633178711
[O-]C(=O)[C@H](CCc1c(O)c(C)c2c(c1[O-])C(=O)OC2)C,-7.315024375915527
Oc1ccc(cc1)c1nc2c([nH]1)ccc(c2)Cl,-7.314929962158203
CCCCCCCS[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,-7.314908027648926
OC/C=C/c1cc(OC)c(c(c1)OC)O,-7.314867973327637
C[C@@H]1C[NH+](CC[C@@]1(O)C1CC1)Cc1onc(n1)C(=O)N,-7.314825534820557
Oc1ccc(c(c1)O)/C=C\C(=O)c1cc(O)ccc1O,-7.314737319946289
C[C@H]1N=C(C)c2c(C1)c(ccc2O)c1ccc(cc1)O,-7.314691543579102
O=C([C@H]([C@@H](CC1CCCCC1)[NH3+])O)N[C@H](C(C)C)C,-7.314488410949707
[O-][N+](=O)c1nc(cn1C[C@H](COC)O)Br,-7.314335823059082
O=C(C1CC=CCC1C(=O)[O-])Nc1cccc(c1)O,-7.31424617767334
Cc1cc(/C=C/c2cccs2)cc(c1O)Cl,-7.313734531402588
Cc1ccc(s1)c1nc(O)c(c(n1)C(=O)[O-])O,-7.313521385192871
OC(c1ccccc1)c1ccccc1,-7.31315803527832
Cc1ccc2c(c1)c1oc3c(c1c(=O)o2)cc(c(c3C)O)O,-7.31279182434082
[NH3+]CCc1c[nH]c2c1cc(O)c(c2F)O,-7.312765121459961
OCC(c1cc2[C@H]3OC(=O)[C@@]4(c2c(c1O)O)[C@@H](C3)C(C)(C)CCC4)C,-7.312723159790039
[O-]C(=O)c1c(O)cccc1F,-7.312700271606445
[O-]P(=S)(CSc1ccccc1)O,-7.3126935958862305
NC(=O)C[C@@]1(O)C(=O)Nc2c1cccc2,-7.312661647796631
OC[C@H](C(C)C)[NH2+]CCc1ccc(c(c1)F)F,-7.3126325607299805
ONC(=O)C(C(=O)N[C@H]1CC[NH+](C1)Cc1ccccc1)[NH3+],-7.312478542327881
[O-]C(=O)c1c(cccc1O)CCc1ccccc1,-7.312447071075439
OC[C@H]1O[C@H]([C@@H]([C@@]1(O)CF)O)n1cnc2c1[nH+]ccc2N,-7.312440395355225
CCCC([NH2+]C[C@H]1O[C@@H]([C@H]([C@@H]1O)O)CO)C,-7.312439918518066
O=C(C1(O)CC1)NC1C2CC3CC1CC(C2)C3,-7.312373638153076
CCCCCC(=C)[C@@H]1CC=C([C@H]([C@@H]1O)O)C,-7.311901092529297
OC1=C(C(=O)Nc2ccccc2F)c2n(CC1)c1c(n2)c(Cl)ccc1,-7.3118486404418945
Oc1cc(C)c2c(c1)oc(=O)cc2,-7.311732292175293
ONC(=O)CNC(=O)c1ccc(cc1)OC#CC,-7.311321258544922
O=C1C(=C2C1=NCCC[NH+]2Cc1nn[n-]n1)O,-7.311159133911133
Oc1ccc(cc1)/N=C/c1ccco1,-7.311137199401855
Oc1nc2c(n1Cc1ccccc1)cccc2,-7.31095552444458
NS(=O)(=O)CCCc1noc2c1cccc2,-7.310929775238037
OC[C@H]1OC([C@@H]([C@@H]1O)O)n1nc(sc1=S)N,-7.310886383056641
[O-]C(=O)/C(=C/C(=O)NCc1cccc(c1Cl)Cl)/O,-7.310832023620605
OC[C@@H]1OC(=O)N(C1)c1ccn(c1)CC,-7.310801982879639
OCC(c1cccc(c1)OC)NC(=O)NC(C)C,-7.310776710510254
OCc1ccc2c(c1)[nH]c(n2)c1ccccn1,-7.310723304748535
O[C@@H]1[C@@H](O)C2[C@@H](O)CC[C@H](C2[C@H]([C@@H]1O)O)O,-7.310691356658935
O[C@H]1[C@@H](O[C@@H]([C@]1(O)C#C)CO)n1cc(c2c1nccc2Cl)I,-7.310238361358643
CC(c1cc(oc1C)C)N(C(=O)N)O,-7.31022310256958
Clc1ccc(cc1)Oc1cnc(nc1O)O,-7.31003475189209
CCN(C(=O)c1cc(oc1C)C1[NH2+]CC(C1O)O)CC,-7.309820652008057
CC(c1ccccc1)(C#CC[NH+]1CCCC1)O,-7.309784889221191
Oc1ccc2c(c1)c1cc[n+]3c4c1n2c(=O)cc4CCC3,-7.309780120849609
Oc1ccc2c(c1[O-])c(=O)c1c(o2)cccc1,-7.309707164764404
OCC(C(C(CC1CC(=O)NC(=O)C1)O)O)O,-7.30944299697876
ONC(=O)CCCCC(=O)c1ccccc1,-7.309385299682617
OCC1OC2[C@@H]([C@H](C1O)O)OC(=O)c1c2c(O)c(c(c1)O)OC,-7.3093767166137695
OC[C@@H]1O[C@H](Oc2cc3ccc(=O)oc3cc2O)[C@H]([C@@H]([C@@H]1O)O)O,-7.309323787689209
OC(COc1cc(=O)oc2c1cccc2)C[NH2+]C1CCCCC1,-7.309284210205078
C=CCc1ccc(c(c1)c1cc(O)ccc1O)O,-7.309221267700195
Oc1ccc2c(c1)c1CCCCCCc1n2C,-7.309132099151611
COc1ccccc1c1c[nH]c([nH+]1)C(c1ccc(c(c1)F)F)O,-7.308984756469727
COc1cccc(c1)c1ccc(cc1)O,-7.308956623077393
CC(=CCc1cc(ccc1O)C(=O)C)C,-7.308870315551758
CCCC(=O)c1c(O)c(Cl)c(c(c1O)Cl)[O-],-7.308828353881836
OCC1SC(C(C1O)O)n1cnc2c1nc[nH]c2=O,-7.308596134185791
OCc1c(O)ccc2c1C=CC(=O)C2(C)O,-7.308588027954102
[O-][N+](=O)c1cccc(c1)OS(=O)(=O)N,-7.308510303497314
Oc1ccc(cc1)C1=CC(=O)c2c(C1=O)cccc2[O-],-7.308354377746582
CCC[NH+]1CCc2c3[C@H]1Cc1ccc(c(c1-c3cc(c2)N)O)O,-7.307920455932617
Oc1c(O)cc2c(c1Cl)CCC(C2)[NH3+],-7.307456970214844
Oc1ccc2c(c1)cc(c(=O)o2)c1ccc2c(c1)OCO2,-7.3073883056640625
Oc1nnc(c2c1cccc2)CCCC[NH+]1CCOCC1,-7.307092666625977
OCC(Nc1ccc(c(n1)c1ccccc1)[N+](=O)[O-])CO,-7.306947708129883
OC[C@H]1[NH2+][C@H]([C@H]([C@H]1O)O)CNC(=O)CC12CC3CC(C1)CC(C2)C3,-7.306943416595459
O[C@@H]1[C@@H](OCc2ccccc2)OC[C@@H]([C@@H]1O)O,-7.306848526000977
Clc1ccc(cc1)c1csc2c1c(=O)n(c(=O)[nH]2)O,-7.306674480438232
Oc1ccc(cc1)C12C[C@@H]3C[C@H](C1)C[C@H](C2)C3,-7.30661678314209
Oc1cccc2c1ncc(c2)c1ccccc1,-7.306265354156494
Oc1ccc2c(c1)oc1c2cccc1,-7.306253433227539
CC[NH+]1CCC[C@H]2[C@H]1CCc1c2cc(c(c1)O)O,-7.306200504302978
OCc1ccc(cc1F)F,-7.306037902832031
ONC(=O)c1ccc(cc1)c1[nH]ccc1,-7.305947780609131
Fc1ccc(c(c1)C)n1cc(c(n1)C(=O)N)O,-7.305797576904297
O=C1S/C(=C\c2ccc(o2)c2cc(F)cc(c2O)F)/C(=O)[N-]1,-7.305747032165527
O[C@@H]1COc2c3n(C1)cnc3nc(n2)N,-7.305422306060791
COc1cc(C)c(c(c1)C)O,-7.305415630340576
O[C@@H]1COC([C@H]1O)c1oc(c(c1)C(=O)C)C,-7.305389404296875
OCC1OC(Oc2ccc(cc2)O)C(C(C1O)O)O,-7.305334568023682
Oc1ccc2c(c1)c(=O)n1c(n2)N(CCC1)Cc1ccccc1,-7.305282592773437
CC(=O)/C=C/c1cc(Cl)ccc1O,-7.305121421813965
Oc1ccc(c(c1)O)c1nncs1,-7.30502986907959
COC(=O)c1cncc(c1)O,-7.305013656616211
Oc1ccccc1C(=O)N1CC[NH+](CC1)CCc1ccncc1,-7.304786682128906
Oc1ccccc1c1ccc(s1)[N+](=O)[O-],-7.304643630981445
OC(C1CCCN(C1=O)Cc1ccccc1)C(C)C,-7.304612159729004
COc1cc(Cl)cc(c1O)/C=N/NC(=O)N,-7.304515838623047
Oc1ccccc1CCn1c(O)nc2c1ccc(c2)C(F)(F)F,-7.304485321044922
Oc1ccc2c(c1)nn[nH]2,-7.304303169250488
ONC(=O)c1sc2c(c1Cl)cccc2,-7.304283142089844
CO/N=C/[C@H]1OC([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N,-7.304247379302978
C[C@@H]1O[C@@H](OC([C@@H]2CC[C@@]3([C@@H](C2)[C@](C)(O)CCC3)C)(C)C)[C@@H]([C@@H]([C@H]1O)O)O,-7.303560733795166
CCc1ccc(cc1)OCC(C[NH+]1CCC(CC1)O)O,-7.303387641906738
OC1=CC2=[NH+]CCN2C2=C1CCC2,-7.303255081176758
OC[C@H]1O[C@@H](Oc2ccc3c(c2O)oc(=O)cc3)[C@@H]([C@H]([C@@H]1O)O)O,-7.3031840324401855
Clc1ccc2c(c1)cc([nH]2)c1nnc(o1)O,-7.302766799926758
Oc1cccc2c1[nH]c(=O)c1c2cn(n1)c1ccccc1,-7.302738189697266
ONC(=O)c1sc2c(c1)cc(c(c2)C)OC,-7.302662849426269
C=CCc1cc(/C=C/C(=O)[O-])ccc1O,-7.30258846282959
Oc1cc(C2CCCC2)c2c(c1)nc(o2)c1ccc(cc1)O,-7.302485466003418
Clc1cccc(c1)OS(=O)(=O)N,-7.302244186401367
ONC(=O)c1ccc(cc1)C,-7.30195426940918
CC(=O)N(c1cccc2c1cccc2)O,-7.301942825317383
OCC(Cc1ccc2c(c1)OCO2)O,-7.301764488220215
O[C@@H]1C[NH+]2[C@@H]([C@H]1O)CCCC2,-7.301650524139404
COC(=O)c1cc(CC(C(=C)C)O)c(c(c1)O)O,-7.301366806030273
ONC(=O)c1ccc(cc1)Br,-7.3009443283081055
Oc1ccc2c(n1)cc(nc2)C,-7.300939559936523
Oc1ccc2c(c1)c(=O)c1c(o2)c(O)ccc1,-7.300922393798828
Cc1c[nH]c2c1C13CC1CN=C3C=C2O,-7.300909042358398
CC([NH2+]CC(c1cc(O)c(c(c1)F)O)O)C,-7.300837516784668
NC(=S)N/N=C/C(C(C(CO)O)O)O,-7.300726413726807
ONC(=O)Cc1ccc(cc1)OCc1ccccn1,-7.300625801086426
O=C1C[C@@H](CC(=C1)c1cccc(c1O)Cl)c1ccc(cc1)F,-7.300601482391357
O=C1[C@@H]([NH3+])Cc2c(N1O)c(ccc2)C(F)(F)F,-7.3005571365356445
O/N=C\1/C=CC(=O)C=C1Br,-7.300474643707275
Oc1ccc2c(c1)oc(=O)cc2Cn1cncc1,-7.300257682800293
Oc1[nH]c2c(n1)cc(cc2)S(=O)(=O)N1CCCC1,-7.299898147583008
Nc1nc2cc3ccccc3cc2nc1O,-7.299198150634766
C=CCC(/C=C/c1ccccc1)(O)C,-7.299046516418457
CCOC(=O)CC(=O)c1ccccc1O,-7.298672676086426
OCC1CCCN(C1)C1=[NH+]/C(=C\c2cccs2)/C(=O)N1,-7.298569679260254
COc1ccc(c(c1)O)c1nc(N)nc(n1)N,-7.298477172851562
Oc1cccc(c1)C(F)(F)F,-7.298441886901855
[O-]C(=O)c1ccnc(c1O)C,-7.298254013061523
Oc1ccc2c(c1)OC/C(=C\c1cccc(c1)F)/C2=O,-7.298091888427734
[O-]C(=O)C(c1ccc(cc1)c1ccccc1)O,-7.297756671905518
Cc1ccnc(c1)n1ncc(c1)S(=O)(=O)N,-7.297636032104492
Oc1ncc(c(n1)O)Cc1ccccc1,-7.297633171081543
[NH3+]NC1=NC(C)C([C@H]([C@@H]1O)O)O,-7.297539234161377
Fc1ccc2c(c1)nc(s2)c1ccc(c(c1)O)O,-7.297483921051025
COc1cc2c(cc1O)c(=O)n1c3c2cccc3cc1,-7.29728889465332
CSc1nc(O)c(c(n1)O)Cc1ccccc1,-7.297212600708008
O[C@@H]1C[C@@](O)(C=C([C@H]1O)c1ccoc1)C(=O)[O-],-7.297072410583496
Oc1ccc(cc1)Nn1cccc1,-7.296716690063477
CC(=O)c1c(O)ccc(c1O)C,-7.296474456787109
Oc1nc2c([nH]1)C(=O)c1c(C2=O)cccc1,-7.296387195587158
COc1ccc(c(c1)C(=O)/C=C/c1cc2c(o1)cccc2)O,-7.296167850494385
OCC[C@H](CC(C)C)[NH3+],-7.296100616455078
OCC1(C)COC(=N1)c1ccccc1,-7.296078205108643
COc1cc(O)cc(c1)O,-7.29603385925293
C/C(=C\C(=O)OCC)/[C@H]([C@@H]1OCC[C@H]([C@H]1O)O)O,-7.295675277709961
Oc1ccc2c(c1O)occ(c2=O)c1ccccc1,-7.2956743240356445
CN(C(=O)Nc1ccccc1)O,-7.295561790466309
COc1cc(ccc1OC)c1ccc(cc1)O,-7.29522705078125
[O-]C(=O)[C@@H](CCc1nsnc1O)[NH3+],-7.29506778717041
COC(=O)c1cc2nc(O)c(nc2c2c1C[NH+](C)CC2)O,-7.294867515563965
O=c1oc2cc(O)c(cc2c(c1)C(F)(F)F)Cl,-7.294554710388184
CCCCC(c1cccc(c1)O)O,-7.294395446777344
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)c1cncc(c1)C(=O)N,-7.294379234313965
O=c1n(C)c(C(=O)Nc2ccccn2)c(c2c1cccc2)O,-7.2943596839904785
CCc1c(O)cccc1O,-7.294320583343506
CCCCC/C=C\1/C(=O)O[C@H]([C@H]1O)C,-7.294147491455078
Nc1nc(Nc2ccc(cc2)Cl)nc(n1)c1cc(Cl)ccc1O,-7.293998718261719
COC1=CC(=O)c2c(C1=O)ccc1c2ccc(c1)O,-7.293781280517578
ONC(=O)C1COC(=N1)c1[nH]c2c(c1Cl)cc(cc2)F,-7.293739318847656
ONC(=O)CN1Cc2c(NS1(=O)=O)cccc2C(F)(F)F,-7.293668746948242
Brc1ccccc1C1[NH2+]CCc2c1cc(O)c(c2)O,-7.293627738952637
OCC#Cc1ccc2c(n1)cccc2,-7.293603897094727
Oc1cc2c(cc1O)CC[NH2+]C2(C)C,-7.293067455291748
Oc1ccccc1/C=N/Cc1ccccc1,-7.293004512786865
Cc1nc2[n+](c(c1O)C)ccc1c2cccc1,-7.292906761169434
O=C(NCC(c1ccc(cc1)C)O)NCc1csc(n1)C,-7.292608261108398
Oc1ccc2c(c1)c(=O)c1c(o2)c(O)c(cc1)O,-7.292418479919434
CCCCCCCCOC(=O)c1ccc(cc1)O,-7.292356491088867
COC(=O)c1c(N)oc2c1cc(O)c(c2)Cl,-7.292330741882324
ONC(=O)C1=CCCCC1,-7.2920379638671875
COc1nnc(s1)c1ccc(cc1O)O,-7.291913032531738
Oc1ccccc1C=NCc1ccccc1,-7.291906356811523
C[NH+]1CCC(CC1)c1ccc(c(c1)O)O,-7.291866302490234
OCCC1CN(CC[NH+]1C(C)C)Cc1c[nH]c2c1cccc2,-7.291684150695801
C[NH+](CC)Cc1cc(N)ccc1O,-7.291533470153809
Cc1cc2c(s1)C[NH2+][C@H]1[C@H]2c2cc(O)c(cc2CC1)O,-7.291447639465332
OCC(NC(=O)Nc1cccc(c1)c1ccccc1OC)(C)C,-7.2912821769714355
O[C@@H]([C@H]([NH2+]C(C)C)C)c1ccccc1,-7.2912397384643555
Oc1ccc(cc1)N1CCCCC1,-7.29105281829834
Oc1ccc(cc1)c1csc(n1)N,-7.290978908538818
COc1cc(ccc1O)C(=O)CC1CCC[N+]1(C)C,-7.29084587097168
CCc1c2cc(O)cc3n2c(c1c1ccccc1)cc3,-7.290822505950928
Cc1ccc(c(c1O)C)C,-7.2907938957214355
[O-]C(=O)/C(=C\CCO)/[C@H](C(=O)[O-])O,-7.290781021118164
C=CCc1ccc(c(c1)O)O,-7.290777206420898
OCC1OCC(C1)n1cnc2c1nc(N)nc2N,-7.290755271911621
CCc1c(=O)[nH]c2c(c1[O-])ccc(c2)O,-7.290565490722656
OC[C@H]1[NH+](CC[C@H]([C@@H]1O)O)Cc1ccc(cc1)N,-7.290514945983887
CC/C=C/CC1C(CCC1=O)CC(=O)OCC(CO)O,-7.290350914001465
CCCC(=O)C1=C(O)C(C(=C(C1O)Cc1cc(C(=O)CCC)c(c(c1O)C)O)O)(C)C,-7.290280342102051
O=C(c1snc2c1ncnc2O)Nc1ccccc1C,-7.290235996246338
COC(=O)C(=N)/C=C(/c1cccc(c1)Cl)\O,-7.290218830108643
Oc1ccc(cc1)Nc1ncnc2c1cccc2,-7.29021692276001
Cc1cccc2c1cc1c(n2)nc(n1C)O,-7.290122032165527
OCc1cnc2c(c1C)c(N)nc(n2)N,-7.290008544921875
Clc1ccc(cc1)[C@H](c1ccccc1)O,-7.289952278137207
[O-]C(=O)/C=C/1\NC(=O)[C@@H]1[C@H](O)C,-7.289915084838867
O=C(/C=C(/C(=O)[O-])\O)CCc1ccccc1,-7.289898872375488
OC(COc1ccc(c(c1)O)O)C[NH2+]C(C)(C)C,-7.289660453796387
Oc1cccc(c1)c1cc(=O)c2c(o1)cc(c(c2)O)O,-7.289488792419434
Oc1cc2CC(Cc2cc1O)[NH2+]C,-7.289426803588867
O=C1c2cc(O)c(cc2C(=O)c2c1cc(O)c(c2)O)O,-7.289172172546387
Oc1ccc2c(c1)oc1c2ccc(c1)O,-7.288848400115967
Oc1ccc2-c3n[nH]cc3CCc2c1,-7.288745880126953
Oc1ccccc1/C=N/NC(=O)C1(O)c2ccccc2-c2c1cccc2,-7.2886552810668945
COC(=O)C(=N)/C=C(/c1ccc(cc1)C)\O,-7.288605690002441
Oc1nc2c(Cl)cccc2nc1O,-7.288450717926025
CC(=CCc1c(O)c2ccccc2c2c1nc1ccccc1n2)C,-7.288246154785156
Cc1noc(c1)/C=C/c1ccc(c(c1)O)O,-7.28782844543457
CCCC[C@@H]1C[C@H](O)[C@H]([C@H]([NH2+]1)CO)O,-7.287565231323242
O=C(c1ccccc1O)/C=C\c1ccccc1,-7.287511825561523
COc1cc(ccc1O)c1cc2ccccc2c(=O)o1,-7.287474632263184
O=C(c1cccnc1O)N1CCC2(CC1)CCCO2,-7.287020683288574
OCC(C(C(C(/C=N/NC(=O)c1ccco1)O)O)O)O,-7.286975383758545
CC(N(C(=O)C(F)(F)F)O)c1cc2c(s1)cccc2,-7.286638259887695
[O-]C(=O)Cc1cc(=O)oc2c1c(O)cc(c2)O,-7.286362648010254
CC(c1cccc2c1ncc(c2O)C(=O)[O-])C,-7.286281585693359
C[NH2+]CC(c1ccc(c(c1F)O)O)O,-7.286138534545898
Cc1c(O)c(/C=N/NC(=S)N)ccc1O,-7.286114692687988
CCC[NH2+]CC(CO/N=C/1\CCCOc2c1c1ccccc1cc2)O,-7.28610897064209
O/[NH+]=C(\N/N=C\c1cc(Cl)cc(c1O)Cl)/N,-7.28606653213501
O=C1CN2C(=[NH+]1)SC(=N2)S(=O)(=O)N,-7.285950660705566
Oc1cc(C)c(cc1CC([NH3+])C)O,-7.285811424255371
Oc1c(C)cc(cc1C)/C=C/c1cccnc1,-7.285390853881836
O=C(c1c(F)cccc1F)/C=C(/C(=O)[O-])\O,-7.285303115844727
S=C1NC(=O)/C(=C/c2ccc(cc2O)O)/N1,-7.285181522369385
OCCn1c2ccc(cc2c(c1C)C(=O)C)O,-7.284975528717041
OCC(c1ccccc1)C(=O)Nc1cnn(c1)Cc1c(C)noc1C,-7.284939765930176
OC(C([NH3+])C)c1ccccc1,-7.284515380859375
Cc1ncnc2c1c(C=C)cn2[C@@H]1C=C([C@H]([C@H]1O)O)CO,-7.284512042999268
OCC(Cc1ccc(c(c1)OCc1ccccc1)OC)O,-7.284493446350098
NNC(=O)C(C(C(=O)NN)O)O,-7.284329414367676
NNC(=O)c1cnc(nc1O)C,-7.28431510925293
CC(=O)Nc1nc(C)c(c(c1C)C)O,-7.28421688079834
O[C@@H]1CO[C@H]([C@@H]([C@H]1O)O)Oc1cccc2c1ccc(c2)O,-7.284193992614746
Oc1ccc2c(c1)CCCN2C(=O)C(Cl)(Cl)Cl,-7.284181594848633
CCC[NH2+]Cc1c(O)ccc2c1nc([nH]2)c1ccccc1,-7.284131050109863
Oc1ncc(c(n1)O)NCCc1ccccc1,-7.284092903137207
CCSC(=O)N(C(c1cc2c(s1)cccc2)C)O,-7.284061908721924
OCC1(CO)C/C/1=C\n1cc(C)c(=O)[nH]c1=O,-7.283891677856445
O[C@H]1CCc2c1cccc2C,-7.283766746520996
[NH3+]C[C@@H](c1cc(O)c(cc1F)O)O,-7.283532619476318
O[C@H](Cn1cnnc1)COCc1ccccc1,-7.283509254455566
Oc1ccc2c(c1)oc(=O)cc2C,-7.283498764038086
C/C=C/c1ccc(c(c1)OC)O[C@@H]([C@H](c1ccc(c(c1)OC)O)O)C,-7.283390998840332
Oc1cc(ccc1O)c1sc(c(c1Cl)Cl)Cl,-7.283341407775879
Cc1cccc(c1)C(C[NH2+]C(C)C)O,-7.283053398132324
Oc1cccc(c1O)/C=N/n1cnnc1,-7.282811164855957
ONC(=O)CCCCCc1ccccc1,-7.282764911651611
CC[NH+](C[C@@H]([C@@H](C12CC3CC(C1)CC(C2)C3)O)Cl)CC,-7.282745361328125
Oc1ccc(c2c1CCCC2=O)[O-],-7.282434463500977
OC[C@H]1O[C@@H]([C@@H]([C@@H]1O)O)Oc1ccc(cc1)C,-7.282212257385254
OC1Cn2n(C1)c(=O)ccc2=O,-7.28209114074707
Oc1ccccc1/C=N/c1nnc[nH]1,-7.281734943389893
CNc1scc(n1)c1ccc(c(c1)C(=O)N)O,-7.281288146972656
Cc1ccc2c(c1)[C@H](O)CC2,-7.281237602233887
COc1cccc(c1)Cc1[nH]c2c(n1)c(C)ccc2O,-7.281177520751953
CCCn1c(SCCc2ccccc2)nnc1O,-7.28077507019043
Oc1ccc(cc1Br)c1oc2ccccc2c(=O)c1[O-],-7.280694007873535
O[C@@H]1CCC[C@@H]2[C@H]1C(=C)C(=O)O2,-7.280415534973144
O=C(c1ccc(cc1)O)OCC(=O)NC1CCCC1,-7.280375957489014
Oc1ccc(cc1)/C=N/Cc1cccnc1,-7.280368328094482
OC1C2CCC1C(C=C2)(C)O,-7.280257225036621
ONC(=O)c1ccccc1Br,-7.279990196228027
CC1CCCC(=C1O)/C=N/c1ccc(cc1)O,-7.2796525955200195
Oc1ccc(cc1c1ccccc1)c1ccc2c(c1)cccc2O,-7.2792768478393555
Oc1nc2nc(ccc2nc1O)[N+](=O)[O-],-7.279242038726807
O/N=C/c1cc(O)ccc1c1noc2c1ccc(c2)O,-7.278861999511719
COc1cccc(c1)CCc1ccc(c(c1)C(=O)OC)O,-7.27882194519043
COc1cc(ccc1O)c1cccnc1,-7.278708457946777
CCc1cc(CN2C(=O)c3c(C2=O)cccc3)c(nc1C)O,-7.278647422790527
OC[C@H]1O[C@H]([C@H]([C@@H]1O)O)n1cc(c2c1ncnc2N)C#N,-7.278397083282471
N#Cc1ccc(cc1)OS(=O)(=O)N,-7.278349876403809
ONC(=O)COc1cc(C)cc(c1)C,-7.278349876403809
OCC(NC(=O)c1coc(=O)c(c1)Br)(CO)CO,-7.278339385986328
Oc1ccc2c(n1)nc(cc2O)C,-7.278263568878174
Brc1ccc(cc1)OS(=O)(=O)N,-7.278195858001709
O=C1Nc2cc(Cl)ccc2OC1O,-7.278168678283691
Clc1ccc(c(c1)/C=N/Cc1ccccc1)O,-7.277799129486084
O=C(C(Cc1cccc(c1)C(F)(F)F)O)N1CCC(C1)[NH3+],-7.277792930603027
Cn1ccc(=S)c(c1C)O,-7.27777099609375
Oc1nc2c(nc1O)cc(c(c2C(F)(F)F)Cl)Cl,-7.277680397033691
C[C@@H](c1oc2c(c1)C(=O)c1c(C2=O)cccc1[O-])O,-7.277384281158447
[NH3+]C[C@H]1O[C@H]2[C@@H]([C@]1(O)CCO2)O,-7.27717399597168
OC[C@H]1O[C@H]([C@]([C@@H]1O)(C)O)c1cnn2c1ncnc2N,-7.277151107788086
OCCC(Cn1c2nc(N)nc(c2c(c1SC)C(=O)N)O)O,-7.276952743530273
OCCCc1nc(N)nc(c1c1ccccc1)N,-7.2765069007873535
Oc1ccc2c(c1)sc(n2)N,-7.276349067687988
[O-]C(=O)CC1C[NH2+]C(CO1)(C)CO,-7.276286602020264
OC[C@@H]([C@H]1OC(=O)[C@]([C@@H]1O)(O)Cc1c[nH]c2c1cccc2)O,-7.2762451171875
Cc1ccccc1Nc1nnc(c(n1)O)C,-7.276238441467285
Nc1nc(N)nc(n1)c1ccccc1O,-7.276174545288086
Oc1ccc2c(c1C)oc(=O)c1c2ccc(c1C)N,-7.276124954223633
Oc1ccc2c(c1)cc(o2)S(=O)(=O)N,-7.275624275207519
Oc1ccc(c(c1O)O)c1ccnn1c1ccccc1,-7.27560567855835
CCCc1cc(=O)oc2c1ccc(c2)O,-7.275572776794434
O=C(Nc1c(C)cccc1C)CNC(=O)c1cc(Br)ccc1O,-7.275469779968262
